179,2,0,2,59
180,3,0,3,0
181,3,0,3,1
182,3,0,3,2
183,3,0,3,3
184,3,0,3,4
185,3,0,3,5
186,3,0,3,6
187,3,0,3,7
188,3,0,3,8
189,3,0,3,9
190,3,0,3,10
191,3,0,3,11
192,3,0,3,12
193,3,0,3,13
194,3,0,3,14
195,3,0,3,15
196,3,0,3,16
197,3,0,3,17
198,3,0,3,18
199,3,0,3,19
200,3,0,3,20
201,3,0,3,21
202,3,0,3,22
203,3,0,3,23
204,3,0,3,24
205,3,0,3,25
206,3,0,3,26
207,3,0,3,27
208,3,0,3,28
209,3,0,3,29
210,3,0,3,30
211,3,0,3,31
212,3,0,3,32
213,3,0,3,33
214,3,0,3,34
215,3,0,3,35
216,3,0,3,36
217,3,0,3,37
218,3,0,3,38
219,3,0,3,39
220,3,0,3,40
221,3,0,3,41
222,3,0,3,42
223,3,0,3,43
224,3,0,3,44
225,3,0,3,45
226,3,0,3,46
227,3,0,3,47
228,3,0,3,48
229,3,0,3,49
230,3,0,3,50
231,3,0,3,51
232,3,0,3,52
233,3,0,3,53
234,3,0,3,54
235,3,0,3,55
236,3,0,3,56
237,3,0,3,57
238,3,0,3,58
239,3,0,3,59
240,4,0,4,0
241,4,0,4,1
242,4,0,4,2
243,4,0,4,3
244,4,0,4,4
245,4,0,4,5
246,4,0,4,6
247,4,0,4,7
248,4,0,4,8
249,4,0,4,9
250,4,0,4,10
251,4,0,4,11
252,4,0,4,12
253,4,0,4,13
254,4,0,4,14
255,4,0,4,15
256,4,0,4,16
257,4,0,4,17
258,4,0,4,18
259,4,0,4,19
260,4,0,4,20
261,4,0,4,21
262,4,0,4,22
263,4,0,4,23
264,4,0,4,24
265,4,0,4,25
266,4,0,4,26
267,4,0,4,27
268,4,0,4,28
269,4,0,4,29
270,4,0,4,30
271,4,0,4,31
272,4,0,4,32
273,4,0,4,33
274,4,0,4,34
275,4,0,4,35
276,4,0,4,36
277,4,0,4,37
278,4,0,4,38
279,4,0,4,39
280,4,0,4,40
281,4,0,4,41
282,4,0,4,42
283,4,0,4,43
284,4,0,4,44
285,4,0,4,45
286,4,0,4,46
287,4,0,4,47
288,4,0,4,48
289,4,0,4,49
290,4,0,4,50
291,4,0,4,51
292,4,0,4,52
293,4,0,4,53
294,4,0,4,54
295,4,0,4,55
296,4,0,4,56
297,4,0,4,57
298,4,0,4,58
299,4,0,4,59
300,5,0,5,0
301,5,0,5,1
302,5,0,5,2
303,5,0,5,3
304,5,0,5,4
305,5,0,5,5
306,5,0,5,6
307,5,0,5,7
308,5,0,5,8
309,5,0,5,9
310,5,0,5,10
311,5,0,5,11
312,5,0,5,12
313,5,0,5,13
314,5,0,5,14
315,5,0,5,15
316,5,0,5,16
317,5,0,5,17
318,5,0,5,18
319,5,0,5,19
320,5,0,5,20
321,5,0,5,21
322,5,0,5,22
323,5,0,5,23
324,5,0,5,24
325,5,0,5,25
326,5,0,5,26
327,5,0,5,27
328,5,0,5,28
329,5,0,5,29
330,5,0,5,30
331,5,0,5,31
332,5,0,5,32
333,5,0,5,33
334,5,0,5,34
335,5,0,5,35
336,5,0,5,36
337,5,0,5,37
338,5,0,5,38
339,5,0,5,39
340,5,0,5,40
341,5,0,5,41
342,5,0,5,42
343,5,0,5,43
344,5,0,5,44
345,5,0,5,45
346,5,0,5,46
347,5,0,5,47
348,5,0,5,48
349,5,0,5,49
350,5,0,5,50
351,5,0,5,51
352,5,0,5,52
353,5,0,5,53
354,5,0,5,54
355,5,0,5,55
356,5,0,5,56
357,5,0,5,57
358,5,0,5,58
359,5,0,5,59
360,6,0,6,0
361,6,0,6,1
362,6,0,6,2
363,6,0,6,3
364,6,0,6,4
365,6,0,6,5
366,6,0,6,6
367,6,0,6,7
368,6,0,6,8
369,6,0,6,9
370,6,0,6,10
371,6,0,6,11
372,6,0,6,12
373,6,0,6,13
374,6,0,6,14
375,6,0,6,15
376,6,0,6,16
377,6,0,6,17
378,6,0,6,18
379,6,0,6,19
380,6,0,6,20
381,6,0,6,21
382,6,0,6,22
383,6,0,6,23
384,6,0,6,24
385,6,0,6,25
386,6,0,6,26
387,6,0,6,27
388,6,0,6,28
389,6,0,6,29
390,6,0,6,30
391,6,0,6,31
392,6,0,6,32
393,6,0,6,33
394,6,0,6,34
395,6,0,6,35
396,6,0,6,36
397,6,0,6,37
398,6,0,6,38
399,6,0,6,39
400,6,0,6,40
401,6,0,6,41
402,6,0,6,42
403,6,0,6,43
404,6,0,6,44
405,6,0,6,45
406,6,0,6,46
407,6,0,6,47
408,6,0,6,48
409,6,0,6,49
410,6,0,6,50
411,6,0,6,51
412,6,0,6,52
413,6,0,6,53
414,6,0,6,54
415,6,0,6,55
416,6,0,6,56
417,6,0,6,57
418,6,0,6,58
419,6,0,6,59
420,7,0,7,0
421,7,0,7,1
422,7,0,7,2
423,7,0,7,3
424,7,0,7,4
425,7,0,7,5
426,7,0,7,6
427,7,0,7,7
428,7,0,7,8
429,7,0,7,9
430,7,0,7,10
431,7,0,7,11
432,7,0,7,12
433,7,0,7,13
434,7,0,7,14
435,7,0,7,15
436,7,0,7,16
437,7,0,7,17
438,7,0,7,18
439,7,0,7,19
440,7,0,7,20
441,7,0,7,21
442,7,0,7,22
443,7,0,7,23
444,7,0,7,24
445,7,0,7,25
446,7,0,7,26
447,7,0,7,27
448,7,0,7,28
449,7,0,7,29
450,7,0,7,30
451,7,0,7,31
452,7,0,7,32
453,7,0,7,33
454,7,0,7,34
455,7,0,7,35
456,7,0,7,36
457,7,0,7,37
458,7,0,7,38
459,7,0,7,39
460,7,0,7,40
461,7,0,7,41
462,7,0,7,42
463,7,0,7,43
464,7,0,7,44
465,7,0,7,45
466,7,0,7,46
467,7,0,7,47
468,7,0,7,48
469,7,0,7,49
470,7,0,7,50
471,7,0,7,51
472,7,0,7,52
473,7,0,7,53
474,7,0,7,54
475,7,0,7,55
476,7,0,7,56
477,7,0,7,57
478,7,0,7,58
479,7,0,7,59
480,8,0,8,0
481,8,0,8,1
482,8,0,8,2
483,8,0,8,3
484,8,0,8,4
485,8,0,8,5
486,8,0,8,6
487,8,0,8,7
488,8,0,8,8
489,8,0,8,9
490,8,0,8,10
491,8,0,8,11
492,8,0,8,12
493,8,0,8,13
494,8,0,8,14
495,8,0,8,15
496,8,0,8,16
497,8,0,8,17
498,8,0,8,18
499,8,0,8,19
500,8,0,8,20
501,8,0,8,21
502,8,0,8,22
503,8,0,8,23
504,8,0,8,24
505,8,0,8,25
506,8,0,8,26
507,8,0,8,27
508,8,0,8,28
509,8,0,8,29
510,8,0,8,30
511,8,0,8,31
512,8,0,8,32
513,8,0,8,33
514,8,0,8,34
515,8,0,8,35
516,8,0,8,36
517,8,0,8,37
518,8,0,8,38
519,8,0,8,39
520,8,0,8,40
521,8,0,8,41
522,8,0,8,42
523,8,0,8,43
524,8,0,8,44
525,8,0,8,45
526,8,0,8,46
527,8,0,8,47
528,8,0,8,48
529,8,0,8,49
530,8,0,8,50
531,8,0,8,51
532,8,0,8,52
533,8,0,8,53
534,8,0,8,54
535,8,0,8,55
536,8,0,8,56
537,8,0,8,57
538,8,0,8,58
539,8,0,8,59
540,9,0,9,0
541,9,0,9,1
542,9,0,9,2
543,9,0,9,3
544,9,0,9,4
545,9,0,9,5
546,9,0,9,6
547,9,0,9,7
548,9,0,9,8
549,9,0,9,9
550,9,0,9,10
551,9,0,9,11
552,9,0,9,12
553,9,0,9,13
554,9,0,9,14
555,9,0,9,15
556,9,0,9,16
557,9,0,9,17
558,9,0,9,18
559,9,0,9,19
560,9,0,9,20
561,9,0,9,21
562,9,0,9,22
563,9,0,9,23
564,9,0,9,24
565,9,0,9,25
566,9,0,9,26
567,9,0,9,27
568,9,0,9,28
569,9,0,9,29
570,9,0,9,30
571,9,0,9,31
572,9,0,9,32
573,9,0,9,33
574,9,0,9,34
575,9,0,9,35
576,9,0,9,36
577,9,0,9,37
578,9,0,9,38
579,9,0,9,39
580,9,0,9,40
581,9,0,9,41
582,9,0,9,42
583,9,0,9,43
584,9,0,9,44
585,9,0,9,45
586,9,0,9,46
587,9,0,9,47
588,9,0,9,48
589,9,0,9,49
590,9,0,9,50
591,9,0,9,51
592,9,0,9,52
593,9,0,9,53
594,9,0,9,54
595,9,0,9,55
596,9,0,9,56
597,9,0,9,57
598,9,0,9,58
599,9,0,9,59
600,10,0,10,0
601,10,0,10,1
602,10,0,10,2
603,10,0,10,3
604,10,0,10,4
605,10,0,10,5
606,10,0,10,6
607,10,0,10,7
608,10,0,10,8
609,10,0,10,9
610,10,0,10,10
611,10,0,10,11
612,10,0,10,12
613,10,0,10,13
614,10,0,10,14
615,10,0,10,15
616,10,0,10,16
617,10,0,10,17
618,10,0,10,18
619,10,0,10,19
620,10,0,10,20
621,10,0,10,21
622,10,0,10,22
623,10,0,10,23
624,10,0,10,24
625,10,0,10,25
626,10,0,10,26
627,10,0,10,27
628,10,0,10,28
629,10,0,10,29
630,10,0,10,30
631,10,0,10,31
632,10,0,10,32
633,10,0,10,33
634,10,0,10,34
635,10,0,10,35
636,10,0,10,36
637,10,0,10,37
638,10,0,10,38
639,10,0,10,39
640,10,0,10,40
641,10,0,10,41
642,10,0,10,42
643,10,0,10,43
644,10,0,10,44
645,10,0,10,45
646,10,0,10,46
647,10,0,10,47
648,10,0,10,48
649,10,0,10,49
650,10,0,10,50
651,10,0,10,51
652,10,0,10,52
653,10,0,10,53
654,10,0,10,54
655,10,0,10,55
656,10,0,10,56
657,10,0,10,57
658,10,0,10,58
659,10,0,10,59
660,11,0,11,0
661,11,0,11,1
662,11,0,11,2
663,11,0,11,3
664,11,0,11,4
665,11,0,11,5
666,11,0,11,6
667,11,0,11,7
668,11,0,11,8
669,11,0,11,9
670,11,0,11,10
671,11,0,11,11
672,11,0,11,12
673,11,0,11,13
674,11,0,11,14
675,11,0,11,15
676,11,0,11,16
677,11,0,11,17
678,11,0,11,18
679,11,0,11,19
680,11,0,11,20
681,11,0,11,21
682,11,0,11,22
683,11,0,11,23
684,11,0,11,24
685,11,0,11,25
686,11,0,11,26
687,11,0,11,27
688,11,0,11,28
689,11,0,11,29
690,11,0,11,30
691,11,0,11,31
692,11,0,11,32
693,11,0,11,33
694,11,0,11,34
695,11,0,11,35
696,11,0,11,36
697,11,0,11,37
698,11,0,11,38
699,11,0,11,39
700,11,0,11,40
701,11,0,11,41
702,11,0,11,42
703,11,0,11,43
704,11,0,11,44
705,11,0,11,45
706,11,0,11,46
707,11,0,11,47
708,11,0,11,48
709,11,0,11,49
710,11,0,11,50
711,11,0,11,51
712,11,0,11,52
713,11,0,11,53
714,11,0,11,54
715,11,0,11,55
716,11,0,11,56
717,11,0,11,57
718,11,0,11,58
719,11,0,11,59
720,12,0,12,0
721,12,0,12,1
722,12,0,12,2
723,12,0,12,3
724,12,0,12,4
725,12,0,12,5
726,12,0,12,6
727,12,0,12,7
728,12,0,12,8
729,12,0,12,9
730,12,0,12,10
731,12,0,12,11
732,12,0,12,12
733,12,0,12,13
734,12,0,12,14
735,12,0,12,15
736,12,0,12,16
737,12,0,12,17
738,12,0,12,18
739,12,0,12,19
740,12,0,12,20
741,12,0,12,21
742,12,0,12,22
743,12,0,12,23
744,12,0,12,24
745,12,0,12,25
746,12,0,12,26
747,12,0,12,27
748,12,0,12,28
749,12,0,12,29
750,12,0,12,30
751,12,0,12,31
752,12,0,12,32
753,12,0,12,33
754,12,0,12,34
755,12,0,12,35
756,12,0,12,36
757,12,0,12,37
758,12,0,12,38
759,12,0,12,39
760,12,0,12,40
761,12,0,12,41
762,12,0,12,42
763,12,0,12,43
764,12,0,12,44
765,12,0,12,45
766,12,0,12,46
767,12,0,12,47
768,12,0,12,48
769,12,0,12,49
770,12,0,12,50
771,12,0,12,51
772,12,0,12,52
773,12,0,12,53
774,12,0,12,54
775,12,0,12,55
776,12,0,12,56
777,12,0,12,57
778,12,0,12,58
779,12,0,12,59
780,13,0,13,0
781,13,0,13,1
782,13,0,13,2
783,13,0,13,3
784,13,0,13,4
785,13,0,13,5
786,13,0,13,6
787,13,0,13,7
788,13,0,13,8
789,13,0,13,9
790,13,0,13,10
791,13,0,13,11
792,13,0,13,12
793,13,0,13,13
794,13,0,13,14
795,13,0,13,15
796,13,0,13,16
797,13,0,13,17
798,13,0,13,18
799,13,0,13,19
800,13,0,13,20
801,13,0,13,21
802,13,0,13,22
803,13,0,13,23
804,13,0,13,24
805,13,0,13,25
806,13,0,13,26
807,13,0,13,27
808,13,0,13,28
809,13,0,13,29
810,13,0,13,30
811,13,0,13,31
812,13,0,13,32
813,13,0,13,33
814,13,0,13,34
815,13,0,13,35
816,13,0,13,36
817,13,0,13,37
818,13,0,13,38
819,13,0,13,39
820,13,0,13,40
821,13,0,13,41
822,13,0,13,42
823,13,0,13,43
824,13,0,13,44
825,13,0,13,45
826,13,0,13,46
827,13,0,13,47
828,13,0,13,48
829,13,0,13,49
830,13,0,13,50
831,13,0,13,51
832,13,0,13,52
833,13,0,13,53
834,13,0,13,54
835,13,0,13,55
836,13,0,13,56
837,13,0,13,57
838,13,0,13,58
839,13,0,13,59
840,14,0,14,0
841,14,0,14,1
842,14,0,14,2
843,14,0,14,3
844,14,0,14,4
845,14,0,14,5
846,14,0,14,6
847,14,0,14,7
848,14,0,14,8
849,14,0,14,9
850,14,0,14,10
851,14,0,14,11
852,14,0,14,12
853,14,0,14,13
854,14,0,14,14
855,14,0,14,15
856,14,0,14,16
857,14,0,14,17
858,14,0,14,18
859,14,0,14,19
860,14,0,14,20
861,14,0,14,21
862,14,0,14,22
863,14,0,14,23
864,14,0,14,24
865,14,0,14,25
866,14,0,14,26
867,14,0,14,27
868,14,0,14,28
869,14,0,14,29
870,14,0,14,30
871,14,0,14,31
872,14,0,14,32
873,14,0,14,33
874,14,0,14,34
875,14,0,14,35
876,14,0,14,36
877,14,0,14,37
878,14,0,14,38
879,14,0,14,39
880,14,0,14,40
881,14,0,14,41
882,14,0,14,42
883,14,0,14,43
884,14,0,14,44
885,14,0,14,45
886,14,0,14,46
887,14,0,14,47
888,14,0,14,48
889,14,0,14,49
890,14,0,14,50
891,14,0,14,51
892,14,0,14,52
893,14,0,14,53
894,14,0,14,54
895,14,0,14,55
896,14,0,14,56
897,14,0,14,57
898,14,0,14,58
899,14,0,14,59
900,15,0,15,0
901,15,0,15,1
902,15,0,15,2
903,15,0,15,3
904,15,0,15,4
905,15,0,15,5
906,15,0,15,6
907,15,0,15,7
908,15,0,15,8
909,15,0,15,9
910,15,0,15,10
911,15,0,15,11
912,15,0,15,12
913,15,0,15,13
914,15,0,15,14
915,15,0,15,15
916,15,0,15,16
917,15,0,15,17
918,15,0,15,18
919,15,0,15,19
920,15,0,15,20
921,15,0,15,21
922,15,0,15,22
923,15,0,15,23
924,15,0,15,24
925,15,0,15,25
926,15,0,15,26
927,15,0,15,27
928,15,0,15,28
929,15,0,15,29
930,15,0,15,30
931,15,0,15,31
932,15,0,15,32
933,15,0,15,33
934,15,0,15,34
935,15,0,15,35
936,15,0,15,36
937,15,0,15,37
938,15,0,15,38
939,15,0,15,39
940,15,0,15,40
941,15,0,15,41
942,15,0,15,42
943,15,0,15,43
944,15,0,15,44
945,15,0,15,45
946,15,0,15,46
947,15,0,15,47
948,15,0,15,48
949,15,0,15,49
950,15,0,15,50
951,15,0,15,51
952,15,0,15,52
953,15,0,15,53
954,15,0,15,54
955,15,0,15,55
956,15,0,15,56
957,15,0,15,57
958,15,0,15,58
959,15,0,15,59
960,16,0,16,0
961,16,0,16,1
962,16,0,16,2
963,16,0,16,3
964,16,0,16,4
965,16,0,16,5
966,16,0,16,6
967,16,0,16,7
968,16,0,16,8
969,16,0,16,9
970,16,0,16,10
971,16,0,16,11
972,16,0,16,12
973,16,0,16,13
974,16,0,16,14
975,16,0,16,15
976,16,0,16,16
977,16,0,16,17
978,16,0,16,18
979,16,0,16,19
980,16,0,16,20
981,16,0,16,21
982,16,0,16,22
983,16,0,16,23
984,16,0,16,24
985,16,0,16,25
986,16,0,16,26
987,16,0,16,27
988,16,0,16,28
989,16,0,16,29
990,16,0,16,30
991,16,0,16,31
992,16,0,16,32
993,16,0,16,33
994,16,0,16,34
995,16,0,16,35
996,16,0,16,36
997,16,0,16,37
998,16,0,16,38
999,16,0,16,39
1000,16,0,16,40
1001,16,0,16,41
1002,16,0,16,42
1003,16,0,16,43
1004,16,0,16,44
1005,16,0,16,45
1006,16,0,16,46
1007,16,0,16,47
1008,16,0,16,48
1009,16,0,16,49
1010,16,0,16,50
1011,16,0,16,51
1012,16,0,16,52
1013,16,0,16,53
1014,16,0,16,54
1015,16,0,16,55
1016,16,0,16,56
1017,16,0,16,57
1018,16,0,16,58
1019,16,0,16,59
1020,17,0,17,0
1021,17,0,17,1
1022,17,0,17,2
1023,17,0,17,3
1024,17,0,17,4
1025,17,0,17,5
1026,17,0,17,6
1027,17,0,17,7
1028,17,0,17,8
1029,17,0,17,9
1030,17,0,17,10
1031,17,0,17,11
1032,17,0,17,12
1033,17,0,17,13
1034,17,0,17,14
1035,17,0,17,15
1036,17,0,17,16
1037,17,0,17,17
1038,17,0,17,18
1039,17,0,17,19
1040,17,0,17,20
1041,17,0,17,21
1042,17,0,17,22
1043,17,0,17,23
1044,17,0,17,24
1045,17,0,17,25
1046,17,0,17,26
1047,17,0,17,27
1048,17,0,17,28
1049,17,0,17,29
1050,17,0,17,30
1051,17,0,17,31
1052,17,0,17,32
1053,17,0,17,33
1054,17,0,17,34
1055,17,0,17,35
1056,17,0,17,36
1057,17,0,17,37
1058,17,0,17,38
1059,17,0,17,39
1060,17,0,17,40
1061,17,0,17,41
1062,17,0,17,42
1063,17,0,17,43
1064,17,0,17,44
1065,17,0,17,45
1066,17,0,17,46
1067,17,0,17,47
1068,17,0,17,48
1069,17,0,17,49
1070,17,0,17,50
1071,17,0,17,51
1072,17,0,17,52
1073,17,0,17,53
1074,17,0,17,54
1075,17,0,17,55
1076,17,0,17,56
1077,17,0,17,57
1078,17,0,17,58
1079,17,0,17,59
1080,18,0,18,0
1081,18,0,18,1
1082,18,0,18,2
1083,18,0,18,3
1084,18,0,18,4
1085,18,0,18,5
1086,18,0,18,6
1087,18,0,18,7
1088,18,0,18,8
1089,18,0,18,9
1090,18,0,18,10
1091,18,0,18,11
1092,18,0,18,12
1093,18,0,18,13
1094,18,0,18,14
1095,18,0,18,15
1096,18,0,18,16
1097,18,0,18,17
1098,18,0,18,18
1099,18,0,18,19
1100,18,0,18,20
1101,18,0,18,21
1102,18,0,18,22
1103,18,0,18,23
1104,18,0,18,24
1105,18,0,18,25
1106,18,0,18,26
1107,18,0,18,27
1108,18,0,18,28
1109,18,0,18,29
1110,18,0,18,30
1111,18,0,18,31
1112,18,0,18,32
1113,18,0,18,33
1114,18,0,18,34
1115,18,0,18,35
1116,18,0,18,36
1117,18,0,18,37
1118,18,0,18,38
1119,18,0,18,39
1120,18,0,18,40
1121,18,0,18,41
1122,18,0,18,42
1123,18,0,18,43
1124,18,0,18,44
1125,18,0,18,45
1126,18,0,18,46
1127,18,0,18,47
1128,18,0,18,48
1129,18,0,18,49
1130,18,0,18,50
1131,18,0,18,51
1132,18,0,18,52
1133,18,0,18,53
1134,18,0,18,54
1135,18,0,18,55
1136,18,0,18,56
1137,18,0,18,57
1138,18,0,18,58
1139,18,0,18,59
1140,19,0,19,0
1141,19,0,19,1
1142,19,0,19,2
1143,19,0,19,3
1144,19,0,19,4
1145,19,0,19,5
1146,19,0,19,6
1147,19,0,19,7
1148,19,0,19,8
1149,19,0,19,9
1150,19,0,19,10
1151,19,0,19,11
1152,19,0,19,12
1153,19,0,19,13
1154,19,0,19,14
1155,19,0,19,15
1156,19,0,19,16
1157,19,0,19,17
1158,19,0,19,18
1159,19,0,19,19
1160,19,0,19,20
1161,19,0,19,21
1162,19,0,19,22
1163,19,0,19,23
1164,19,0,19,24
1165,19,0,19,25
1166,19,0,19,26
1167,19,0,19,27
1168,19,0,19,28
1169,19,0,19,29
1170,19,0,19,30
1171,19,0,19,31
1172,19,0,19,32
1173,19,0,19,33
1174,19,0,19,34
1175,19,0,19,35
1176,19,0,19,36
1177,19,0,19,37
1178,19,0,19,38
1179,19,0,19,39
1180,19,0,19,40
1181,19,0,19,41
1182,19,0,19,42
1183,19,0,19,43
1184,19,0,19,44
1185,19,0,19,45
1186,19,0,19,46
1187,19,0,19,47
1188,19,0,19,48
1189,19,0,19,49
1190,19,0,19,50
1191,19,0,19,51
1192,19,0,19,52
1193,19,0,19,53
1194,19,0,19,54
1195,19,0,19,55
1196,19,0,19,56
1197,19,0,19,57
1198,19,0,19,58
1199,19,0,19,59
1200,20,0,20,0
1201,20,0,20,1
1202,20,0,20,2
1203,20,0,20,3
1204,20,0,20,4
1205,20,0,20,5
1206,20,0,20,6
1207,20,0,20,7
1208,20,0,20,8
1209,20,0,20,9
1210,20,0,20,10
1211,20,0,20,11
1212,20,0,20,12
1213,20,0,20,13
1214,20,0,20,14
1215,20,0,20,15
1216,20,0,20,16
1217,20,0,20,17
1218,20,0,20,18
1219,20,0,20,19
1220,20,0,20,20
1221,20,0,20,21
1222,20,0,20,22
1223,20,0,20,23
1224,20,0,20,24
1225,20,0,20,25
1226,20,0,20,26
1227,20,0,20,27
1228,20,0,20,28
1229,20,0,20,29
1230,20,0,20,30
1231,20,0,20,31
1232,20,0,20,32
1233,20,0,20,33
1234,20,0,20,34
1235,20,0,20,35
1236,20,0,20,36
1237,20,0,20,37
1238,20,0,20,38
1239,20,0,20,39
1240,20,0,20,40
1241,20,0,20,41
1242,20,0,20,42
1243,20,0,20,43
1244,20,0,20,44
1245,20,0,20,45
1246,20,0,20,46
1247,20,0,20,47
1248,20,0,20,48
1249,20,0,20,49
1250,20,0,20,50
1251,20,0,20,51
1252,20,0,20,52
1253,20,0,20,53
1254,20,0,20,54
1255,20,0,20,55
1256,20,0,20,56
1257,20,0,20,57
1258,20,0,20,58
1259,20,0,20,59
1260,21,0,21,0
1261,21,0,21,1
1262,21,0,21,2
1263,21,0,21,3
1264,21,0,21,4
1265,21,0,21,5
1266,21,0,21,6
1267,21,0,21,7
1268,21,0,21,8
1269,21,0,21,9
1270,21,0,21,10
1271,21,0,21,11
1272,21,0,21,12
1273,21,0,21,13
1274,21,0,21,14
1275,21,0,21,15
1276,21,0,21,16
1277,21,0,21,17
1278,21,0,21,18
1279,21,0,21,19
1280,21,0,21,20
1281,21,0,21,21
1282,21,0,21,22
1283,21,0,21,23
1284,21,0,21,24
1285,21,0,21,25
1286,21,0,21,26
1287,21,0,21,27
1288,21,0,21,28
1289,21,0,21,29
1290,21,0,21,30
1291,21,0,21,31
1292,21,0,21,32
1293,21,0,21,33
1294,21,0,21,34
1295,21,0,21,35
1296,21,0,21,36
1297,21,0,21,37
1298,21,0,21,38
1299,21,0,21,39
1300,21,0,21,40
1301,21,0,21,41
1302,21,0,21,42
1303,21,0,21,43
1304,21,0,21,44
1305,21,0,21,45
1306,21,0,21,46
1307,21,0,21,47
1308,21,0,21,48
1309,21,0,21,49
1310,21,0,21,50
1311,21,0,21,51
1312,21,0,21,52
1313,21,0,21,53
1314,21,0,21,54
1315,21,0,21,55
1316,21,0,21,56
1317,21,0,21,57
1318,21,0,21,58
1319,21,0,21,59
1320,22,0,22,0
1321,22,0,22,1
1322,22,0,22,2
1323,22,0,22,3
1324,22,0,22,4
1325,22,0,22,5
1326,22,0,22,6
1327,22,0,22,7
1328,22,0,22,8
1329,22,0,22,9
1330,22,0,22,10
1331,22,0,22,11
1332,22,0,22,12
1333,22,0,22,13
1334,22,0,22,14
1335,22,0,22,15
1336,22,0,22,16
1337,22,0,22,17
1338,22,0,22,18
1339,22,0,22,19
1340,22,0,22,20
1341,22,0,22,21
1342,22,0,22,22
1343,22,0,22,23
1344,22,0,22,24
1345,22,0,22,25
1346,22,0,22,26
1347,22,0,22,27
1348,22,0,22,28
1349,22,0,22,29
1350,22,0,22,30
1351,22,0,22,31
1352,22,0,22,32
1353,22,0,22,33
1354,22,0,22,34
1355,22,0,22,35
1356,22,0,22,36
1357,22,0,22,37
1358,22,0,22,38
1359,22,0,22,39
1360,22,0,22,40
1361,22,0,22,41
1362,22,0,22,42
